reaction_id,reaction_index_CUSTOM,reaction_type,inputs_metal_and_ligand_SMILES,inputs_aryl_halide_SMILES,inputs_amine_SMILES,inputs_solvent_SMILES,inputs_base_SMILES,temperature_Celsius,yield_percent
ord-13885c2618b74db2ba86072bda25f3e4,46,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl,CC1=NN(C=C1N)C,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,43.75
ord-b116c54708694e71a57141a571bf1abd,49,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl,CC1=NN(C=C1N)C,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,15.63
ord-1aa2de1a9b014f58b717c720b31e4a66,50,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd],C1OC2=C(C(=CN=C2O1)Cl)N,C1CC1C(=O)NC2=NC=CC(=C2)Cl,CC1=CC=CC=C1,C1CCC2=NCCCN2CC1,130.0,32.5
ord-e3d1bf887b8743b5ab0b5887f32d7a64,51,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1OC2=C(C(=CN=C2O1)Cl)N,C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,32.21
ord-53e4c550d2a942e0b2b88b16dae21b0b,52,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1OC2=C(C(=CN=C2O1)Cl)N,C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,28.37
ord-97d4ec8781d24990b921a4f59e0aac9e,55,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1OC2=C(C(=CN=C2O1)Cl)N,C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,70.91
ord-43b38b44db094a5e90893913a2fe3478,56,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1OC2=C(C(=CN=C2O1)Cl)N,C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,43.73
ord-69adc3b86d5e4e688ca79adbe7928bc5,58,0.0 [Unassigned] Unrecognized,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5,CCN1CCNCC1,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],110.0,48.74
ord-bd19c64fd71c4dc0a1f39c0c85d4d230,87,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,COCCOC,CCC(C)(C)[O-].[Na+],90.0,0.0
ord-61d7c948e79b47fd9fd72f241c80d4f1,88,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)Cl,CC1=C(C(=NN1C)C)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,24.43
ord-23579b28ef824d8ba8083ac0e9a7b70a,89,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,CC1=NN(C=C1N)C,COCCOC,CC(C)(C)[O-].[Na+],150.0,53.31
ord-8dc05311ad5340e693477414d5741a5e,60,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5,CCN1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],130.0,0.0
ord-8b6e9d49ac804667b43344fcaf4ab862,61,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],COC1=C(C=C(C=C1)Br)[N+](=O)[O-],CC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,29.91
ord-7efc5b9774d04fb09dba803fb4f7b480,62,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],COC1=C(C=C(C=C1)Br)[N+](=O)[O-],CC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,82.89
ord-56a1dc90e93f4e37a4c4dceba5d45c4e,63,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],COC1=C(C=C(C=C1)Br)[N+](=O)[O-],CC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,1.22
ord-05f07a62b42e4c23af01e32b4f5a3985,64,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],COC1=C(C=C(C=C1)Br)[N+](=O)[O-],CC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,1.38
ord-0eb7fc5c164b43bc9a05a46e98a37b12,90,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC=C(C=C1)I,COC1=C2C(=CC=C1)SC(=N2)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],90.0,15.22
ord-9599676249db417e97cf26e2b355d448,191,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C,CN1CCOC2=CC=CC(=C2C1=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,54.21
ord-23ff93d7067c46afbfd708d8d8da4502,518,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=CC(=NC=C1)C2CN(CC3=C(O2)N=C(C=C3)Cl)C,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,43.12
ord-c9c2650e754c4141a34b6871c226f8e2,519,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=CN=C(C=C1)C2CN(CC3=C(O2)N=C(C=C3)Cl)C,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,67.71
ord-1563c8430590422cb033c9d23b6239c7,520,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=C(C=C(C=C1F)Br)F,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,51.21
ord-e0d3875cf2584a84afda6341abdff6dc,863,1.3.3 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC(=NC=C1I)Br,C1COCCN1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],20.0,56.05
ord-48707410a8f646d7ad65813e3cef2505,65,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,CC1=NN(C=C1N)C,C1COCCO1,CC(C)(C)[O-].[Na+],150.0,14.3
ord-d5a89652aac64eea875d9bd85a60b6b2,66,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],COC1=C(C=CC(=C1)Br)NC2=NC=C(C(=N2)C3=CN=C4N3C=CC=C4)Cl,CC1CNCC(N1)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,0.0
ord-7e36385bcc0c400fb6d43f0b2d0257ca,67,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CC1=CN=C(N=C1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)Cl,CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)N)OC,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,56.61
ord-f88e9fa13a294cdea3238d7489919aa6,70,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,85.5
ord-d9c01183b125484eaefa04bec0d028ca,71,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],100.0,53.72
ord-834b5e1dd58a47728397e6966452dba7,72,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],110.0,6.31
ord-dd820c31fef4456fb96fcbe0cfbfed80,80,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CCCCOC(=O)C,CCC(C)(C)[O-].[Na+],100.0,0.0
ord-cd2546f9579b48aea10fbe2e69f5f598,81,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],100.0,33.82
ord-2da26b5c3d4b493b8e03d8304123e4fe,86,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1COCCN1CC2=CC=C(C=C2)Br,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=CC=CC=C1,CCC(C)(C)[O-].[Na+],100.0,79.28
ord-af3871564adb47f28d81d03aed7b6196,92,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC2=NC=CC(=C2C=C1Cl)Cl,CC(C)(C)OC(=O)NC1CCNCC1,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,5.0
ord-297038d2636048ff93bf3571d541a46e,93,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC2=NC=C(N2C=C1)C3=NC(=NC=C3Cl)Cl,CC(C)(C)OC(=O)N1CC(C1)OC2=CC(=C(C=C2)N)OC,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],105.0,0.0
ord-203f818b7f344d11a82d6bc3539ff565,94,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=C(C=C1Cl)Cl,C1=CC=C(C=C1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,55.82
ord-208592f898674435bb2768eefbc02bfd,96,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)Cl,CN1C(=CC=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,52.37
ord-f216b4e86bcc4a2b8660bf0c5e130be5,97,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=C(C(=CN=C1Cl)C(F)(F)F)I,CNC(=O)C1=CC=CC=C1N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,73.43
ord-d62aaefcc3994ffbb3b7d79fd8d47a34,127,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CS(=O)(=O)C1=CC=C(C=C1)COC2=NC=C(C=N2)Br,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],80.0,1.66
ord-d638b772d95f46ee990c617a7a9864d8,98,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=C(C(=CN=C1Cl)C(F)(F)F)I,CNC(=O)C1=CC=CC=C1N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,67.4
ord-59518020213f4a99980578b9463ad852,99,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=C(C(=CN=C1Cl)C(F)(F)F)I,CNC(=O)C1=CC=CC=C1N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,63.41
ord-1d2fdaa081974f57a1f1449ebd3c7c9a,100,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=C(C=C1C(F)(F)F)Br,CC(C)(C)OC(=O)N1CCC(CC1)(CN=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,71.42
ord-57be3c43ca2f40d482cab5a1bd42b5d5,102,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CC1=C(C=CC=C1Br)[N+](=O)[O-],CC(=O)N1CCNCC1,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,98.46
ord-2bb50d74d5eb4051be498e22a50f1370,103,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=C(C(=CN=C1Cl)Cl)I,CNC(=O)C1=C(C=CC(=C1)F)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],80.0,13.27
ord-2d4104aef43247ff855d465ce3910528,104,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1CCC(CC1)NC(=O)C2=CN=C(C=C2)Cl,C1=CC(=CC=C1C#N)N,C1COCCO1,CC(C)(C)[O-].[K+],100.0,9.93
ord-f86ba050900b4317a90d58cd76e4f1c2,105,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)Cl,CC1=NN(C=C1N)C,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,11.18
ord-353dd54a566b4ccf82816af5583ab659,128,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CS(=O)(=O)C1=CC=C(C=C1)COC2=NC=C(C=N2)Br,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],80.0,55.01
